,area,perimeter,red_mean,green_mean,blue_mean,f1,f2,red_std,green_std,blue_std,f4,f5,f6,f7,f8,label
10822,35689,826.7005707,37.81991577,56.7727356,45.1807251,0.47,0.53,47.76002384,61.17501253,51.61787443,2788.919865,49.52567498,1.944080818,1.777267173,3.562319098,5
10823,26743.5,757.2030977,20.45967102,30.20622253,24.68309021,0.29,0.71,33.15802714,43.14509763,37.84895887,1691.752493,33.5362795,2.4804906,2.32308708,3.475267517,5
10824,31822,766.2985517,36.20413208,59.11651611,49.81723022,0.37,0.63,46.5889824,67.00578696,59.64832914,2980.04063,51.14216659,2.120929221,2.008710956,3.612427992,5
10825,94,38.14213538,36.01104736,34.423172,36.0604248,0.04,0.96,50.02377365,47.12352885,48.37399294,1030.378933,24.33724661,2.607659333,2.452743522,3.770590943,5
10826,33088,846.9848419,41.45976257,61.55810547,52.14979553,0.39,0.61,51.59531743,69.53907553,60.58803521,3154.29846,52.07707913,2.059797796,1.928082421,3.621224018,5
10827,848,137.5979788,24.15556335,36.07225037,29.06144714,0.35,0.65,34.57233906,46.28261046,40.05894353,1835.830328,35.72430351,2.346637378,2.225107419,3.499101514,5
10828,32743.5,906.5756816,29.06027222,46.51533508,39.16850281,0.31,0.69,45.60256263,62.7285721,55.95334647,3509.04625,54.76408329,2.281434549,2.110383607,3.483681262,5
10829,448,133.4558436,14.70074463,16.25276184,15.1980896,0.09,0.91,37.42727506,40.70665922,38.19949345,2319.90567,30.66644464,3.255265243,3.196561334,3.247679421,5
10830,32496.5,940.0904007,28.83059692,58.08108521,42.94564819,0.39,0.61,35.67495112,61.26871813,46.24599929,1069.193775,30.05742833,2.138568877,1.972002256,3.808441472,5
10831,65025,1020,66.74523926,80.53096008,86.59434509,0.05,0.95,48.6554623,51.85513362,54.86710833,578.2416658,14.69475544,1.889167311,1.106137199,3.890070266,5
10832,35159.5,831.57063,53.06964111,81.90281677,66.03277588,0.47,0.53,59.53477784,80.67425065,68.23765297,4063.902277,65.75458237,1.888068224,1.802021866,3.628661254,5
10833,28459,764.2985513,28.63368225,51.46354675,35.92333984,0.4,0.6,38.5781485,61.11084681,45.97371733,1966.189446,39.90731582,2.312456142,2.214904472,3.657020452,5
10834,24602,986.1909057,35.31767273,34.10160828,32.19532776,0.08,0.92,47.9401981,46.04964892,42.39103402,571.970598,16.20676957,2.686286279,2.458349426,3.854982226,5
10835,20268.5,813.3696187,16.61175537,22.07516479,17.58221436,0.24,0.76,30.89444346,37.94359815,32.48562704,1444.871986,27.27449737,2.818074766,2.716624496,3.423037619,5
10836,9892,784.5340518,13.86723328,22.78067017,19.72996521,0.16,0.84,33.24564644,46.95902192,41.65069395,1889.789214,28.71425521,3.011435587,2.900769887,3.501086485,5
10837,26652,764.0142804,31.76785278,49.24534607,40.74694824,0.3,0.7,44.16652623,63.98492088,54.73231414,2179.643833,39.29252637,2.43950794,2.328148658,3.681730943,5
10838,429,132.4264061,33.61257935,41.35910034,45.49121094,0.02,0.98,44.50039937,50.87000911,55.42576858,886.9694108,16.2023521,2.653500982,2.33616216,3.828538925,5
10839,35248.5,1479.002087,67.40766907,54.34277344,56.8311615,0.01,0.99,64.03014252,50.81410535,53.01607583,839.9422296,21.60975346,2.163661402,1.793200127,3.849162801,5
10840,42339.5,886.4091616,51.29931641,47.18229675,48.51951599,0.11,0.89,57.49793652,50.72071468,51.96414343,712.6826656,18.33817895,2.286905137,1.936516371,3.863558776,5
10841,35044,850.4406861,43.470047,72.40077209,57.28717041,0.45,0.55,50.64364276,73.86776597,61.37657116,3176.020825,53.8988293,1.939631031,1.809989957,3.645498901,5
10842,11862,495.4457397,11.07687378,14.99623108,13.06401062,0.11,0.89,29.52650753,37.33809329,33.05523924,1219.704728,19.33194372,3.321850302,3.24164717,3.504975131,5
10843,1021,187.2548331,8.921218872,13.18890381,12.4092865,0.05,0.95,26.71356694,34.87477191,33.53527585,1073.619847,15.19364109,3.368296233,3.253967595,3.512778292,5
10844,127,44.14213538,28.42044067,54.3596344,46.79180908,0.28,0.72,37.28038868,61.79526517,53.38800068,962.1375005,20.5775671,2.407409173,2.152981973,3.844448811,5
10845,36014,1302.818322,51.43260193,53.78884888,57.44657898,0.06,0.94,60.9967791,59.47493493,62.10347198,3212.418068,56.01584619,1.920629967,1.743060753,3.546339634,5
10846,44692.5,904.3746706,65.4181366,92.48796082,79.88752747,0.46,0.54,49.82641266,64.29351218,57.57340391,990.3667929,29.54078648,1.561589398,1.22805408,3.860317191,5
10847,31430.5,952.0559105,41.65428162,57.31008911,47.06269836,0.4,0.6,56.27157275,67.56532917,59.4304985,3912.650359,61.97639946,2.105928128,2.026589085,3.513943373,5
10848,35271.5,892.8010778,34.0032959,46.60374451,37.29090881,0.37,0.63,48.55997484,60.22388834,50.96240626,3149.465107,52.15474583,2.29259501,2.124703448,3.495157177,5
10849,33422,846.7838328,35.23963928,55.07313538,41.08110046,0.45,0.55,44.8029018,60.44497176,49.34508123,3254.361801,57.39822508,2.005296246,1.909265679,3.458810364,5
10850,41.5,27.07106769,19.16265869,25.440979,21.43392944,0.16,0.84,38.18192273,46.32323134,39.9289809,1537.958307,26.26877493,2.979839842,2.857038317,3.585546911,5
10851,35409.5,885.36962,46.08369446,60.18870544,48.78276062,0.47,0.53,51.40545538,63.75434164,53.79758099,3396.494689,58.84875324,1.937846213,1.785211701,3.515150198,5
10852,40150.5,947.2863587,46.37576294,76.13781738,58.37844849,0.56,0.44,50.73746106,68.4463709,57.38173897,4093.121983,71.33002685,1.612196321,1.494760359,3.4762414,5
10853,25563,734.2152922,21.95683289,31.2913208,24.43301392,0.34,0.66,32.24906953,42.19482758,35.41309862,1413.435587,31.46908509,2.503014455,2.395812692,3.530342834,5
10854,28613.5,1310.399056,22.55908203,32.61289978,32.84640503,0.09,0.91,42.62567071,52.4417958,52.96205017,2703.752756,42.65510134,2.483560727,2.184271341,3.479146882,5
10855,18577,783.5289985,22.70458984,29.48382568,24.17961121,0.2,0.8,42.69116711,52.40465045,44.45386107,1454.35909,24.05024276,2.92027843,2.814988582,3.693548952,5
10856,321,88.14213538,16.66899109,24.68499756,23.60316467,0.09,0.91,37.15861339,49.24264721,47.23539815,2214.828202,30.13632473,2.953588642,2.780180014,3.493138142,5
10857,30469,1152.582823,33.4597168,53.48904419,43.55517578,0.31,0.69,43.51499236,63.20203135,53.22379034,2623.484016,46.73029766,2.209576022,2.079519393,3.600334177,5
10858,36483.5,999.8305153,50.69801331,73.5934906,62.16757202,0.41,0.59,56.34877726,71.73540869,62.85203709,3290.091471,59.80778379,1.848919428,1.723379887,3.630249873,5
10859,31140.5,1048.742202,33.92710876,50.00227356,38.21989441,0.39,0.61,44.58690067,58.06161918,48.73208557,1946.637757,37.35810842,2.221049621,2.043184519,3.655303485,5
10860,638,99.79898942,11.28312683,18.50358582,17.03038025,0.08,0.92,25.4553213,39.49764103,35.38296355,571.7999572,12.20323331,3.253529668,3.146154035,3.782245328,5
10861,36481.5,954.1980455,38.10560608,63.18145752,49.59384155,0.43,0.57,43.70500269,63.35033027,51.97513762,1811.697709,36.7756253,1.969886552,1.723023509,3.720769543,5
10862,15393,562.4163004,11.93182373,22.52560425,18.70405579,0.18,0.82,26.58048432,43.85116113,37.88803574,1393.592774,24.47835772,3.079800617,3.027116994,3.562274516,5
10863,29477.5,835.9970355,36.80888367,51.135849,40.84233093,0.41,0.59,47.91837798,61.65480612,51.579153,3162.280718,53.63992851,2.239590583,2.15135893,3.511168178,5
10864,17.5,17.41421354,36.96646118,56.46525574,47.34010315,0.35,0.65,45.54049126,62.96496345,54.07295363,2040.332758,40.96806385,2.168466081,2.033475719,3.693226645,5
10865,24016.5,709.3107442,24.4041748,36.09642029,26.7195282,0.31,0.69,37.72870611,51.76094503,40.63482221,1753.71709,34.10283803,2.592234522,2.492485582,3.594855394,5
10866,10901.5,594.6589415,10.91004944,16.8193512,20.2714386,0,1,28.79894959,39.76314002,45.48314151,1981.755357,27.59321691,3.133529754,3.059577288,3.380611669,5
10867,32207,906.7005717,21.87635803,34.57891846,28.12098694,0.32,0.68,38.90182916,53.35833092,45.92189954,2968.715384,47.94857525,2.369588084,2.140241937,3.38667325,5
10868,39234.5,1175.629503,44.39147949,63.89712524,56.77572632,0.28,0.72,48.4110144,54.54864381,49.99749378,877.9374766,25.51325428,1.887950102,1.553936635,3.828170266,5
10869,29311.5,898.8843364,27.33303833,38.77565002,32.29431152,0.36,0.64,38.82124505,48.82440117,43.52026059,2331.206027,45.00813149,2.263349409,2.15712031,3.445446248,5
10870,22751.5,705.6538897,28.57778931,43.07267761,31.88232422,0.31,0.69,43.02633312,61.7916975,47.55001551,2129.407575,39.16617845,2.633895878,2.569945119,3.649807323,5
10871,43,27.31370831,7.336578369,10.80393982,9.920379639,0.05,0.95,25.35415462,33.44079455,31.13504848,1223.187375,16.22820676,3.479386692,3.390611335,3.387968035,5
10872,39.5,27.07106769,38.41659546,55.54345703,48.64404297,0.36,0.64,49.91575882,64.6684493,58.36875686,3075.011635,53.72575698,2.116011984,2.003635858,3.583159509,5
10873,23604.5,691.0853477,27.56730652,48.85900879,42.92703247,0.22,0.78,42.08609542,68.62237346,62.41633671,2153.991864,38.23538591,2.587934416,2.517354969,3.729257038,5
10874,19992.5,721.3452334,13.88208008,20.27070618,16.73854065,0.23,0.77,29.49481484,37.4846063,33.31050625,1708.521658,29.80572791,2.849263942,2.736463904,3.309990488,5
10875,45796,907.5046134,46.3449707,70.09054565,65.032547,0.36,0.64,36.66590839,49.24946132,44.97756222,783.4807606,29.68185938,1.522264638,1.165189006,3.808139983,5
10876,3365.5,362.6345568,4.475067139,5.712646484,6.539871216,0,1,20.67471638,23.46253564,25.9972092,614.3037651,8.808718462,3.691494758,3.656321473,3.446979991,5
10877,294,72.97056246,44.59446716,46.12205505,45.03843689,0.18,0.82,57.09189882,57.02473832,55.73540168,2897.779404,48.45916535,2.253572249,2.10066991,3.537201747,5
10878,2,6,21.19396973,38.47941589,35.34970093,0.14,0.86,42.2368274,69.97581982,64.58738119,2415.995464,32.75315083,3.007521496,2.964534498,3.713268001,5
10879,23070.5,870.0660151,38.50724792,35.66786194,37.89338684,0.01,0.99,53.86713461,48.89637376,51.52244776,776.8452459,18.94201149,2.685095662,2.504316356,3.844476215,5
10880,19612,711.9310198,25.29745483,31.54342651,27.63394165,0.19,0.81,48.45341274,57.04201959,51.3446199,1973.281386,25.92083508,2.919257442,2.760836403,3.664987046,5
10881,8.5,11.41421354,57.41526794,57.576828,61.71588135,0.07,0.93,57.59020177,55.11948541,58.04517732,991.0966934,19.52414834,2.27007577,1.819660378,3.838880694,5
10882,65025,1020,85.54223633,93.52786255,88.58987427,0.28,0.72,32.89312293,23.77047365,21.14099117,630.9759501,28.42710514,0.9822979874,0.2055309494,3.061306272,5
10883,5692.5,542.173661,5.326904297,5.685241699,5.888977051,0.01,0.99,19.53794276,20.43217046,20.54754566,326.3307791,5.213545511,3.692405273,3.623706533,3.603350656,5
10884,42210,983.2447289,58.8473053,77.26092529,67.60255432,0.35,0.65,50.67866125,58.89072866,54.03090811,1064.546969,30.27595732,1.696360585,1.379675287,3.825040916,5
10885,3816,430.0487702,12.09754944,16.41230774,14.60115051,0.09,0.91,32.75952647,39.55619234,36.01710517,1521.717006,21.16480729,3.259125631,3.144007931,3.453269185,5
10886,31467.5,760.4579331,37.30038452,51.08564758,39.95747375,0.35,0.65,43.13050814,54.74405924,45.42130264,822.2351382,24.59434286,2.24715605,2.043516841,3.834576967,5
10887,8091.5,591.4873686,3.798828125,4.848251343,4.390579224,0.07,0.93,17.12453299,18.16914154,17.23414274,423.2170195,7.210765871,3.648967686,3.418067235,3.309504483,5
10888,28367.5,834.6000673,24.11521912,45.37203979,39.60354614,0.27,0.73,35.81338856,56.73872202,51.30513769,1641.061474,33.51927077,2.359069579,2.21923041,3.699906554,5
10889,26921,751.3279891,22.12548828,34.13336182,26.82060242,0.29,0.71,38.75801919,53.73015742,43.82552455,1726.864736,30.17540243,2.729070461,2.590461277,3.638300069,5
10890,5629,470.534052,6.079910278,12.03456116,8.970947266,0.13,0.87,18.80959057,30.49247742,23.58052412,817.8494488,13.73728392,3.355192795,3.23160611,3.428635868,5
10891,27559.5,820.6833285,23.19523621,40.14483643,35.79484558,0.24,0.76,38.13161103,54.73779679,50.46888404,2594.878148,44.68254962,2.387086747,2.269596784,3.505669764,5
10892,127,44.14213538,28.42138672,54.36026001,46.79125977,0.28,0.72,37.28113969,61.79621724,53.38681099,962.1355337,20.5775671,2.407416815,2.152981969,3.844449042,5
10893,35373.5,882.4579314,44.69233704,66.51896667,57.8589325,0.37,0.63,52.03790861,68.79986145,62.67669516,3246.035996,57.66102659,1.914650682,1.789995283,3.610223006,5
10894,31027,794.5828217,49.46479797,71.13580322,59.16604614,0.39,0.61,60.93922834,79.64822479,68.38697067,3488.821908,54.8157243,2.147310109,2.058763582,3.679248322,5
10895,5640.5,582.7178173,5.903778076,6.212661743,6.283172607,0.02,0.98,21.06585222,21.96895668,21.83277694,398.6742474,6.903193003,3.663841332,3.624451595,3.577848738,5
10896,40923.5,1079.605119,64.16287231,99.85293579,93.290802,0.29,0.71,57.97678509,77.51579021,73.16898466,1155.414611,24.962876,1.851623027,1.452043329,3.890543658,5
10897,36473.5,851.0264748,36.10627747,60.42799377,50.7933197,0.41,0.59,42.29657247,61.24333138,54.92719923,3088.426324,58.11377799,1.867148574,1.719970758,3.518007663,5
10898,35367.5,815.4284945,40.86027527,65.12413025,55.24101257,0.4,0.6,47.88530627,66.80001149,59.67767019,3475.996336,61.07486574,1.894519354,1.792754222,3.546476176,5
10899,119.5,59.55634868,30.44920349,31.52308655,31.40325928,0.07,0.93,47.11295088,46.09919576,45.28070656,593.4869647,13.95061323,2.875236474,2.642458576,3.855071991,5
10900,31,21.65685415,5.602294922,9.398101807,8.646865845,0.06,0.94,18.21475965,24.34591787,22.71177007,508.5545281,9.986660059,3.441502412,2.929186919,3.500246823,5
10901,31361.5,880.0802966,27.02276611,41.19645691,30.20146179,0.44,0.56,36.32664312,48.22822666,39.03899627,2531.391319,49.32964106,2.134548126,2.033923899,3.339920921,5
10902,37697.5,908.457931,44.64604187,65.25566101,49.03019714,0.45,0.55,43.70502366,58.80594071,46.67762928,1098.831609,28.41574166,1.917829896,1.645529111,3.801011115,5
10903,37951,823.0681031,41.57614136,67.25572205,54.58232117,0.47,0.53,45.85113022,65.43249473,55.14140673,2825.241176,54.88332817,1.834356715,1.634964586,3.602914364,5
10904,31854.5,831.3696175,39.86274719,62.63562012,54.45388794,0.32,0.68,52.21788395,71.79269581,64.44656887,3369.344032,53.70218684,2.114843136,2.004525803,3.622944631,5
10905,0.5,5.414213538,35.5344696,49.87745667,40.44702148,0.38,0.62,43.88191332,55.18829419,47.50260839,2192.216164,45.48457438,2.017493012,1.750228044,3.579038401,5
10906,338,123.656854,43.19874573,55.15322876,47.46482849,0.36,0.64,54.71739004,65.20707879,58.01827859,2500.812748,44.48127223,2.244080376,2.134534081,3.670002236,5
10907,29026.5,773.168608,33.31878662,51.82803345,38.60098267,0.41,0.59,44.90329302,62.40171837,49.82644526,2733.96924,48.02556577,2.264186686,2.181017841,3.56845362,5
10908,8,11.65685415,14.93310547,29.6348877,26.6373291,0.15,0.85,30.67700581,54.00791698,49.26503683,1626.341765,26.12292418,2.997478899,2.919762576,3.66640094,5
10909,887.5,215.9827553,5.177474976,7.561798096,7.241714478,0.04,0.96,20.51994685,24.84485543,23.93091367,1029.319394,13.84229407,3.478136119,3.285163787,3.099181695,5
10910,35303.5,903.144222,45.1599884,62.51800537,58.97399902,0.27,0.73,56.39490579,70.28378502,68.20796845,4126.164938,64.31630707,1.97368757,1.850093553,3.548039008,5
10911,27941.5,700.6244531,19.3946228,39.78204346,25.0766449,0.4,0.6,28.09173387,49.74718935,34.14275326,1390.433691,30.29850646,2.413557132,2.251810795,3.609840658,5
10912,45585.5,1069.203099,74.61445618,93.09028625,86.66603088,0.34,0.66,63.99171984,71.26145428,68.15266172,3826.333662,69.92720114,1.335187705,1.169044566,3.595181645,5
10913,28356,864.7005717,25.33226013,38.32217407,27.43792725,0.39,0.61,36.08130324,47.86585495,38.53100041,1609.551373,31.97850688,2.363529642,2.219256242,3.570229063,5
10914,25081,935.3868634,17.16007996,25.20141602,25.26068115,0.08,0.92,35.47569272,44.90929568,44.97035436,1826.305081,31.1305788,2.751447579,2.500974861,3.517121427,5
10915,44124.5,1000.433547,52.87322998,64.45399475,47.63865662,0.41,0.59,46.40590258,48.25794898,42.60185871,1518.462115,44.39453455,1.460681713,1.260608562,3.620157618,5
10916,37332.5,1061.320849,63.25280762,60.41169739,57.91386414,0.2,0.8,62.73661698,58.04388017,56.42161791,2020.039064,43.2855561,1.925310384,1.662658542,3.694975169,5
10917,22047,815.8965316,17.69671631,28.44316101,25.42431641,0.19,0.81,33.39388811,47.57127835,43.62199092,1754.056015,30.7758376,2.754215655,2.607920468,3.558112641,5
10918,112.5,45.07106757,22.70146179,29.47962952,24.17559814,0.2,0.8,42.69452697,52.40632029,44.45622367,1454.38168,24.04054745,2.920579165,2.815019351,3.693574956,5
10919,19803,1002.867096,22.94993591,29.61381531,24.85427856,0.2,0.8,41.81202718,50.88677543,44.38074318,1403.086131,24.49552264,2.868807933,2.737724956,3.691095718,5
10920,1,4,38.15292358,46.32556152,45.76905823,0.11,0.89,46.28500137,51.36084767,49.93002606,1233.258346,29.58747465,2.230770883,2.047085497,3.74637638,5
10921,46469,1099.504614,61.30895996,90.65419006,73.11598206,0.62,0.38,52.62979129,65.94128788,57.95028337,3771.404763,71.2902171,1.283336274,1.105900762,3.498880343,5
10922,17.5,21.41421354,23.64099121,35.0199585,25.79554749,0.27,0.73,42.14967076,55.5757372,44.13029566,2206.927818,36.33580648,2.746530044,2.68028409,3.56341331,5
10923,31396.5,927.2274841,32.5880127,47.29110718,41.94073486,0.29,0.71,46.33620923,61.27464829,55.75239179,2671.512968,45.2795366,2.295492914,2.125064132,3.597198221,5
10924,35248.5,1479.002087,67.4006958,54.34388733,56.83032227,0.01,0.99,64.03137245,50.81513965,53.01558574,839.8942789,21.60904784,2.163693814,1.793200142,3.849171375,5
10925,38922.5,891.144224,66.20452881,96.41377258,84.02018738,0.39,0.61,62.16921087,82.42673589,73.79110868,2236.273153,42.95071078,1.767476026,1.572802494,3.809520897,5
10926,27572,837.0437186,31.68159485,49.61395264,40.3400116,0.31,0.69,45.43651685,65.07298934,54.9303212,2366.582856,40.82088103,2.393803154,2.266981586,3.66422778,5
10927,47218.5,967.2619743,78.44750977,112.1446991,99.04167175,0.44,0.56,55.11830724,74.23999129,66.69990416,1123.2256,23.17522563,1.651166404,1.158012751,3.880624659,5
10928,1609.5,195.1543276,24.27978516,30.92440796,26.31474304,0.24,0.76,45.13296732,53.31272318,47.29301711,2899.654113,43.24457486,2.703220422,2.61309214,3.427671492,5
10929,9.5,12.24264061,35.64405823,37.45298767,36.03974915,0.11,0.89,49.01452607,50.53822393,48.42738892,633.1527835,16.60603872,2.708043906,2.499660179,3.868655164,5
10930,29420,741.8132714,31.54454041,51.24674988,42.96850586,0.34,0.66,43.93180243,62.4293222,54.75806092,3012.154059,51.37251964,2.260905365,2.158461944,3.546589969,5
10931,40139,1118.641696,93.95822144,108.8054352,100.9611816,0.32,0.68,79.36450199,87.9605092,81.99691276,2181.682097,38.59657361,1.727321623,1.495506214,3.847367256,5
10932,33043.5,886.5168061,39.89427185,45.42889404,42.80105591,0.15,0.85,48.8310656,54.02200585,50.06008569,973.5649633,24.5827991,2.380619548,2.205430104,3.815294331,5
10933,35077,931.7888844,55.87503052,85.11076355,81.29542542,0.22,0.78,60.66410683,80.6548558,78.72082689,1276.496714,26.72939723,2.084678455,1.814578033,3.891104411,5
10934,27.5,26.24264061,30.36647034,40.07327271,32.80343628,0.32,0.68,49.34737742,59.09534059,51.33464717,3800.496691,56.64351361,2.319806816,2.190796425,3.377828857,5
10935,32,28.14213538,11.16885376,22.33039856,24.42433167,0.01,0.99,32.07411658,50.93386216,54.55083912,2165.088631,26.38984051,3.221934606,3.173787491,3.554655041,5
